EmployeeID,JoiningYear,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,LeavingYear,Reason,RelievingStatus,office_code,JobLevel_updated,Tenure,EmploymentStatus
100112,2011,39,Travel_Rarely,1058,HR,7,Diploma,431,1,Male,47,2,3,Divorced,15882,15723,2,Yes,11,3,3,0,20,0,2,7,4,5,3,Yes,2018.0,retiring,Voluntary,CAL,L4,7.0,Left
100113,2011,54,Travel_Rarely,273,Corporate Functions,2,Masters,962,2,Male,47,1,3,Married,19632,25815,3,No,13,2,4,0,35,2,3,11,5,3,3,Yes,2022.0,Misconduct,Involuntary,BOS,L6,11.0,Left
100114,2011,49,Travel_Rarely,1228,Corporate Functions,3,Diploma,720,1,Male,97,3,2,Married,18201,8090,1,No,11,3,3,1,31,2,3,11,2,4,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L6,14.0,Still Employed
100115,2011,53,Travel_Rarely,523,HR,1,Diploma,507,3,Male,83,2,1,Divorced,19150,18890,0,No,14,3,2,0,35,2,3,11,4,2,5,No,Still Employed,Still Active,Employment Ongoing,VAN,L5,14.0,Still Employed
100116,2011,49,Travel_Rarely,1240,HR,2,Bachelors,650,1,Male,98,2,2,Married,18200,8007,1,No,11,3,3,0,31,2,3,11,2,4,3,No,Still Employed,Still Active,Employment Ongoing,OTT,L5,14.0,Still Employed
100117,2011,50,Travel_Rarely,1193,Corporate Functions,2,Doctorate,660,1,Male,95,3,2,Married,18146,7892,1,No,11,3,3,0,31,2,3,11,2,4,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L6,14.0,Still Employed
100118,2011,50,Travel_Rarely,581,Corporate Functions,3,Doctorate,834,2,Male,36,2,1,Married,16817,9973,1,No,11,3,1,0,31,3,4,11,2,1,5,No,Still Employed,Still Active,Employment Ongoing,OTT,L6,14.0,Still Employed
100119,2011,50,Travel_Rarely,885,Corporate Functions,1,Masters,929,1,Male,95,3,1,Married,17895,4596,1,No,11,3,4,0,30,3,2,11,3,5,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L6,14.0,Still Employed
100120,2011,42,Travel_Rarely,419,Corporate Functions,8,Doctorate,734,3,Male,63,2,4,Married,10321,4924,1,Yes,11,5,1,1,22,5,2,8,3,3,3,Yes,2019.0,offered more money,Voluntary,CAL,L3,8.0,Left
100121,2011,52,Travel_Rarely,294,Corporate Functions,6,Bachelors,1040,4,Male,82,3,1,Divorced,19633,19127,2,No,21,3,1,0,32,4,2,11,4,4,4,No,Still Employed,Still Active,Employment Ongoing,NYC,L6,14.0,Still Employed
100122,2012,52,Travel_Rarely,541,Corporate Functions,10,Doctorate,1732,3,Male,65,2,3,Married,10397,15273,1,No,15,4,2,1,29,3,3,9,2,1,3,Yes,2021.0,career change,Voluntary,TOR,L6,9.0,Left
100123,2012,49,Travel_Rarely,750,Corporate Functions,16,Doctorate,1714,2,Female,69,2,3,Married,19494,22801,3,No,17,3,3,0,28,2,3,10,3,2,5,No,Still Employed,Still Active,Employment Ongoing,PHL,L6,13.0,Still Employed
100124,2012,53,Travel_Rarely,531,Marketing,2,Bachelors,892,2,Male,69,2,2,Married,19853,23154,3,No,13,4,4,1,27,2,3,6,3,2,3,Yes,2018.0,offered more money,Voluntary,MKM,L5,6.0,Left
100125,2012,59,Travel_Rarely,406,Corporate Functions,7,Doctorate,605,1,Male,45,3,1,Divorced,19576,3865,5,No,11,3,3,0,33,4,1,10,3,4,4,No,Still Employed,Still Active,Employment Ongoing,VAN,L6,13.0,Still Employed
100126,2012,42,Travel_Rarely,753,Delivery,9,Doctorate,1197,2,Male,58,2,1,Single,15184,2459,0,Yes,13,5,1,0,23,2,2,8,4,4,5,Yes,2020.0,medical issues,Voluntary,OTT,L4,8.0,Left
100127,2012,57,Travel_Rarely,367,Corporate Functions,2,Diploma,817,4,Male,39,3,1,Married,19359,24915,6,No,12,1,4,0,37,2,3,10,5,4,3,Yes,2022.0,Misconduct,Involuntary,PHL,L6,10.0,Left
100128,2012,37,Travel_Rarely,1063,Sales,5,Diploma,833,3,Male,51,1,3,Married,11365,25184,3,No,11,5,3,0,18,2,1,6,3,4,3,Yes,2018.0,retiring,Voluntary,TOR,L3,6.0,Left
100129,2012,48,Travel_Rarely,254,Marketing,7,Diploma,1157,4,Male,77,2,2,Divorced,19697,19279,3,Yes,21,3,1,1,28,4,2,10,4,3,4,No,Still Employed,Still Active,Employment Ongoing,TOR,L5,13.0,Still Employed
100130,2012,49,Travel_Rarely,1000,Delivery,7,Diploma,1483,3,Male,80,1,2,Married,14670,23420,6,No,11,5,3,0,24,2,1,7,2,4,3,Yes,2019.0,reallocation out of the area,Voluntary,TOR,L4,7.0,Left
100131,2012,46,Travel_Rarely,1397,Product,6,Diploma,1404,1,Male,88,1,1,Single,17281,3109,2,Yes,15,5,1,0,23,2,2,7,3,1,4,Yes,2019.0,return to school,Voluntary,CAL,L4,7.0,Left
100132,2012,48,Travel_Rarely,936,Corporate Functions,7,Masters,171,2,Male,45,2,3,Married,18701,16641,4,No,12,3,3,1,28,2,2,10,2,5,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L6,13.0,Still Employed
100133,2012,56,Travel_Rarely,596,Corporate Functions,7,Masters,756,1,Male,39,3,1,Single,19464,3794,4,No,11,3,4,0,31,4,1,10,3,4,4,No,Still Employed,Still Active,Employment Ongoing,OTT,L6,13.0,Still Employed
100134,2012,47,Travel_Rarely,265,Corporate Functions,6,Diploma,1081,4,Male,74,2,2,Married,19606,19329,2,Yes,19,3,1,1,27,4,2,10,3,3,4,No,Still Employed,Still Active,Employment Ongoing,VAN,L6,13.0,Still Employed
100135,2012,50,Travel_Rarely,1099,Corporate Functions,29,Doctorate,569,2,Male,88,2,3,Married,17046,9314,0,No,15,3,2,1,28,2,3,10,4,6,3,No,Still Employed,Still Active,Employment Ongoing,NYC,L6,13.0,Still Employed
100136,2012,47,Travel_Rarely,149,Corporate Functions,11,Masters,1608,3,Male,55,2,1,Single,13465,25357,0,No,13,3,2,0,27,3,3,10,3,5,2,No,Still Employed,Still Active,Employment Ongoing,PHL,L6,13.0,Still Employed
100137,2012,56,Travel_Rarely,518,Corporate Functions,2,Bachelors,804,4,Male,55,3,1,Married,19570,23344,5,No,12,5,4,0,31,2,3,6,3,3,2,Yes,2018.0,offered more money,Voluntary,PHL,L5,6.0,Left
100138,2012,50,Travel_Rarely,740,Corporate Functions,18,Diploma,1693,2,Male,68,2,3,Married,19508,22837,3,No,17,3,3,0,30,2,3,10,3,2,5,No,Still Employed,Still Active,Employment Ongoing,CAL,L6,13.0,Still Employed
100139,2012,48,Travel_Rarely,317,Corporate Functions,20,Masters,1529,3,Male,83,1,3,Single,14325,24545,1,No,12,3,3,0,29,2,3,10,3,4,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L6,13.0,Still Employed
100140,2012,39,Travel_Rarely,871,Product,2,Bachelors,1019,2,Male,67,2,2,Married,10388,4228,4,Yes,12,4,2,1,19,3,3,6,3,2,3,Yes,2018.0,unhappy,Voluntary,TOR,L3,6.0,Left
100141,2012,46,Travel_Rarely,1280,Corporate Functions,12,Masters,1147,2,Male,43,2,3,Divorced,19264,2873,0,No,15,3,3,1,26,4,2,10,3,1,4,No,Still Employed,Still Active,Employment Ongoing,NYC,L6,13.0,Still Employed
100142,2012,50,Travel_Rarely,159,Corporate Functions,10,Doctorate,1493,3,Male,49,2,1,Single,13503,25439,0,No,14,3,3,0,29,3,3,10,3,5,2,No,Still Employed,Still Active,Employment Ongoing,BOS,L6,13.0,Still Employed
100143,2012,51,Travel_Rarely,1116,Corporate Functions,17,Bachelors,1618,2,Male,47,2,3,Single,11195,20658,2,Yes,15,3,3,1,30,2,3,10,3,4,4,No,Still Employed,Still Active,Employment Ongoing,NYC,L6,13.0,Still Employed
100144,2012,48,Travel_Rarely,750,Corporate Functions,5,Masters,162,2,Male,51,2,3,Married,18889,16464,3,No,11,3,3,1,27,2,2,10,1,4,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L6,13.0,Still Employed
100145,2012,48,Travel_Rarely,257,Corporate Functions,6,Diploma,1133,4,Male,76,2,2,Married,19669,19294,3,No,20,3,1,1,28,4,2,10,4,3,4,No,Still Employed,Still Active,Employment Ongoing,OTT,L6,13.0,Still Employed
100146,2012,49,Travel_Rarely,1216,HR,20,Bachelors,1593,2,Male,45,2,2,Divorced,11209,20615,2,No,15,3,2,1,31,2,3,10,3,4,5,No,Still Employed,Still Active,Employment Ongoing,OTT,L3,13.0,Still Employed
100147,2012,47,Travel_Rarely,261,HR,6,Masters,1109,4,Male,75,2,2,Married,19639,19311,3,No,20,3,1,1,28,4,2,10,4,3,4,No,Still Employed,Still Active,Employment Ongoing,PHL,L5,13.0,Still Employed
100148,2012,52,Travel_Rarely,726,Corporate Functions,6,Doctorate,737,2,Female,42,2,1,Married,16851,10039,1,No,13,3,1,0,34,2,3,10,3,1,5,No,Still Employed,Still Active,Employment Ongoing,MKM,L6,13.0,Still Employed
100149,2012,54,Travel_Rarely,457,Product,6,Masters,474,1,Male,46,3,1,Divorced,19458,4201,3,No,11,3,4,0,29,4,1,10,4,4,4,No,Still Employed,Still Active,Employment Ongoing,CAL,L5,13.0,Still Employed
100150,2012,42,Travel_Rarely,420,Marketing,8,Bachelors,736,3,Male,63,2,4,Married,10321,4928,1,Yes,11,4,1,1,22,5,2,8,3,3,3,Yes,2020.0,career change,Voluntary,CAL,L3,8.0,Left
100151,2012,38,Travel_Rarely,222,HR,2,Diploma,1113,1,Female,82,3,3,Married,12112,13495,7,No,11,3,3,3,20,3,3,6,3,4,2,Yes,2018.0,maternity leave - did not return,Voluntary,PHL,L3,6.0,Left
100152,2012,45,Travel_Rarely,1235,Corporate Functions,2,Bachelors,602,1,Male,81,3,2,Married,18565,8077,1,No,12,3,3,1,27,2,3,10,3,3,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L6,13.0,Still Employed
100153,2012,49,Travel_Rarely,947,Marketing,7,Diploma,152,2,Male,45,2,3,Married,18709,16653,4,No,12,3,3,1,28,2,2,10,2,5,3,No,Still Employed,Still Active,Employment Ongoing,TOR,L5,13.0,Still Employed
100154,2012,50,Travel_Rarely,1197,Corporate Functions,3,Bachelors,629,1,Male,97,3,1,Married,18338,8057,1,No,11,3,3,1,31,2,2,10,2,3,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L6,13.0,Still Employed
100155,2012,47,Travel_Rarely,733,Corporate Functions,3,Diploma,372,1,Male,69,2,3,Married,19144,21071,1,No,16,3,2,0,28,2,3,10,3,5,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L6,13.0,Still Employed
100156,2012,46,Travel_Rarely,563,Product,1,Doctorate,1602,4,Male,56,4,1,Single,17567,3156,1,No,15,3,2,0,27,5,1,10,1,1,5,No,Still Employed,Still Active,Employment Ongoing,NYC,L4,13.0,Still Employed
100157,2012,50,Travel_Rarely,737,Marketing,18,Diploma,1686,2,Female,67,2,3,Married,19512,22849,3,No,17,3,3,0,30,2,3,10,3,2,5,No,Still Employed,Still Active,Employment Ongoing,VAN,L5,13.0,Still Employed
100158,2012,38,Travel_Rarely,922,Sales,5,Bachelors,600,1,Male,47,2,3,Married,14228,15471,3,Yes,11,4,3,0,19,1,1,6,3,5,3,Yes,2018.0,offered more money,Voluntary,MKM,L3,6.0,Left
100159,2012,53,Travel_Rarely,913,Corporate Functions,2,Bachelors,287,1,Male,68,2,3,Married,19018,21226,2,No,18,3,4,0,32,2,3,10,2,5,4,No,Still Employed,Still Active,Employment Ongoing,BOS,L6,13.0,Still Employed
100160,2012,38,Travel_Rarely,623,Corporate Functions,1,Masters,1025,1,Male,48,2,3,Divorced,10568,14893,4,No,11,5,2,0,18,2,1,6,1,4,3,Yes,2018.0,career change,Voluntary,TOR,L3,6.0,Left
100161,2012,46,Travel_Rarely,825,Corporate Functions,2,Diploma,256,3,Male,56,2,3,Married,19579,6034,0,No,14,3,1,1,28,3,3,10,5,4,4,No,Still Employed,Still Active,Employment Ongoing,VAN,L6,13.0,Still Employed
100162,2012,47,Travel_Rarely,945,Corporate Functions,1,Bachelors,290,2,Male,59,2,3,Married,19805,5771,0,No,15,3,2,1,29,5,3,10,5,3,4,No,Still Employed,Still Active,Employment Ongoing,BOS,L6,13.0,Still Employed
100163,2012,49,Travel_Rarely,476,Corporate Functions,3,Bachelors,1052,3,Female,38,2,1,Married,16764,10560,3,No,11,3,2,0,29,2,4,10,3,1,4,No,Still Employed,Still Active,Employment Ongoing,VAN,L6,13.0,Still Employed
100164,2012,39,Travel_Rarely,621,HR,1,Doctorate,1075,1,Male,51,2,3,Divorced,10531,14868,4,No,11,4,2,0,19,2,1,6,1,4,3,Yes,2018.0,unhappy,Voluntary,NYC,L3,6.0,Left
100165,2012,47,Travel_Rarely,326,Corporate Functions,13,Masters,541,3,Male,73,2,4,Married,10318,4429,1,Yes,11,4,2,1,28,4,2,10,3,4,3,Yes,2022.0,long hours,Voluntary,OTT,L6,10.0,Left
100166,2012,56,Travel_Rarely,537,Corporate Functions,23,Doctorate,854,2,Male,83,3,2,Married,10364,4374,2,Yes,12,4,3,0,30,2,2,9,3,4,2,Yes,2021.0,return to school,Voluntary,NYC,L6,9.0,Left
100167,2012,56,Travel_Rarely,818,Corporate Functions,7,Diploma,129,3,Female,42,3,3,Single,13789,24304,2,No,12,3,2,0,32,2,1,10,3,1,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L6,13.0,Still Employed
100168,2012,51,Travel_Rarely,409,Corporate Functions,2,Masters,898,1,Male,56,1,4,Married,18349,25732,1,Yes,15,2,4,0,30,2,3,10,5,2,3,Yes,2022.0,Misconduct,Involuntary,NYC,L6,10.0,Left
100169,2012,59,Travel_Rarely,420,Corporate Functions,7,Doctorate,553,1,Male,41,3,1,Married,19566,3854,5,No,11,3,3,0,33,4,1,10,3,4,4,No,Still Employed,Still Active,Employment Ongoing,TOR,L6,13.0,Still Employed
100170,2012,49,Travel_Rarely,843,Corporate Functions,3,Masters,896,1,Female,97,3,1,Married,17824,4628,1,No,12,3,3,1,29,3,3,10,2,5,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L6,13.0,Still Employed
100171,2012,51,Travel_Rarely,524,HR,19,Bachelors,1533,2,Male,87,1,4,Single,14843,24451,1,No,14,3,3,0,30,2,3,10,3,4,4,No,Still Employed,Still Active,Employment Ongoing,OTT,L4,13.0,Still Employed
100172,2012,43,Travel_Rarely,1271,Marketing,2,Diploma,1106,2,Male,85,2,1,Married,10865,2340,7,Yes,13,3,3,0,23,1,2,8,3,2,3,Yes,2020.0,career change,Voluntary,TOR,L3,8.0,Left
100173,2012,53,Travel_Rarely,460,Corporate Functions,5,Diploma,468,1,Male,46,3,2,Divorced,19448,4232,3,No,11,3,4,0,29,4,1,10,4,4,4,No,Still Employed,Still Active,Employment Ongoing,OTT,L6,13.0,Still Employed
100174,2012,54,Travel_Rarely,639,Corporate Functions,2,Bachelors,575,4,Male,73,3,1,Married,18938,18865,0,No,14,3,2,0,34,2,3,10,4,2,4,No,Still Employed,Still Active,Employment Ongoing,VAN,L6,13.0,Still Employed
100175,2012,41,Travel_Rarely,1360,Delivery,12,Masters,58,2,Female,49,3,3,Married,19545,16280,1,No,12,3,4,0,23,0,3,8,6,6,3,Yes,2020.0,maternity leave - did not return,Voluntary,TOR,L5,8.0,Left
100176,2012,55,Travel_Rarely,782,Corporate Functions,19,Doctorate,1537,3,Female,64,2,3,Married,19616,22884,1,No,21,4,3,1,34,3,3,10,3,1,4,No,Still Employed,Still Active,Employment Ongoing,OTT,L6,13.0,Still Employed
100177,2012,39,Travel_Rarely,536,Delivery,8,Masters,1082,2,Male,74,2,2,Married,9919,4685,1,No,11,5,4,1,20,3,2,8,3,4,3,Yes,2020.0,retiring,Voluntary,NYC,L2,8.0,Left
100178,2012,42,Travel_Frequently,481,Corporate Functions,12,Masters,1167,3,Male,44,3,1,Single,13758,2447,0,Yes,12,5,2,0,22,2,2,8,4,5,5,Yes,2020.0,return to school,Voluntary,CAL,L4,8.0,Left
100179,2012,46,Travel_Rarely,262,Corporate Functions,19,Diploma,1683,2,Male,84,1,3,Single,14057,24664,0,No,12,3,3,0,28,2,3,10,3,5,4,No,Still Employed,Still Active,Employment Ongoing,TOR,L6,13.0,Still Employed
100180,2012,49,Travel_Rarely,1256,Corporate Functions,18,Doctorate,1595,2,Male,40,3,2,Divorced,11177,20711,2,No,14,3,2,1,31,3,3,10,3,4,5,No,Still Employed,Still Active,Employment Ongoing,OTT,L6,13.0,Still Employed
100181,2012,51,Travel_Rarely,571,Corporate Functions,3,Masters,1554,2,Male,73,2,4,Married,10157,14829,0,No,15,2,1,1,33,3,3,10,3,1,3,Yes,2022.0,Misconduct,Involuntary,BOS,L6,10.0,Left
100182,2012,42,Travel_Rarely,775,Corporate Functions,8,Doctorate,1144,2,Male,59,2,1,Married,12680,2407,2,No,12,3,2,0,22,1,2,8,3,4,4,Yes,2020.0,career change,Voluntary,NYC,L3,8.0,Left
100183,2012,46,Travel_Rarely,1402,Corporate Functions,2,Doctorate,1204,3,Female,69,3,1,Married,17048,24097,8,No,23,4,1,0,28,2,3,10,6,6,4,No,Still Employed,Still Active,Employment Ongoing,OTT,L6,13.0,Still Employed
100184,2012,44,Travel_Rarely,1376,Product,1,Bachelors,1098,2,Male,91,2,1,Married,10482,2326,9,No,14,4,4,1,24,1,3,8,3,2,3,Yes,2020.0,reallocation out of the area,Voluntary,BOS,L3,8.0,Left
100185,2012,47,Travel_Rarely,202,Corporate Functions,2,Masters,820,3,Female,33,3,4,Married,16752,12982,1,Yes,11,3,3,1,26,3,2,10,5,2,1,No,Still Employed,Still Active,Employment Ongoing,CAL,L6,13.0,Still Employed
100186,2012,47,Travel_Rarely,1147,Corporate Functions,18,Masters,1595,2,Male,43,3,3,Married,11244,20733,2,No,16,3,2,0,29,3,3,10,3,4,4,No,Still Employed,Still Active,Employment Ongoing,MKM,L6,13.0,Still Employed
100187,2012,46,Travel_Rarely,1170,Corporate Functions,4,Masters,941,2,Male,91,2,1,Married,10453,2516,7,Yes,13,4,4,1,26,1,2,9,3,2,3,Yes,2021.0,unhappy,Voluntary,CAL,L6,9.0,Left
100188,2012,46,Travel_Rarely,1234,Corporate Functions,3,Bachelors,1294,1,Male,92,1,2,Single,17893,3724,2,Yes,16,3,1,0,25,2,2,9,4,1,4,Yes,2021.0,offered more money,Voluntary,MKM,L6,9.0,Left
100189,2012,49,Travel_Rarely,527,Sales,8,Doctorate,944,1,Female,51,3,2,Married,7403,22477,4,No,11,3,3,1,29,3,2,10,4,1,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L3,13.0,Still Employed
100190,2012,50,Travel_Rarely,989,Corporate Functions,7,Diploma,80,2,Female,43,2,3,Divorced,18740,16701,5,Yes,12,3,4,1,29,2,2,10,2,5,3,No,Still Employed,Still Active,Employment Ongoing,CAL,L6,13.0,Still Employed
100191,2012,52,Travel_Frequently,372,Sales,17,Doctorate,1109,1,Male,85,3,2,Single,13208,9538,4,Yes,15,5,3,0,20,2,2,6,3,2,3,Yes,2018.0,reallocation out of the area,Voluntary,PHL,L3,6.0,Left
100192,2013,49,Travel_Rarely,1302,Corporate Functions,16,Bachelors,1573,2,Male,39,3,2,Divorced,11036,20758,2,No,14,3,2,1,31,3,3,9,3,3,4,No,Still Employed,Still Active,Employment Ongoing,VAN,L6,12.0,Still Employed
100193,2013,51,Travel_Rarely,619,Corporate Functions,7,Bachelors,761,1,Male,51,3,1,Divorced,19496,3797,3,No,13,3,3,0,27,3,2,9,4,2,4,No,Still Employed,Still Active,Employment Ongoing,NYC,L6,12.0,Still Employed
100194,2013,42,Travel_Rarely,400,Corporate Functions,25,Masters,175,3,Male,90,3,3,Married,16969,19515,1,No,11,3,4,1,24,2,3,9,4,2,4,No,Still Employed,Still Active,Employment Ongoing,OTT,L6,12.0,Still Employed
100195,2013,41,Travel_Rarely,1101,HR,1,Diploma,1055,2,Male,78,2,1,Married,10430,3363,6,No,13,4,3,1,21,2,3,7,3,2,3,Yes,2020.0,reallocation out of the area,Voluntary,NYC,L3,7.0,Left
100196,2013,49,Travel_Frequently,555,Marketing,24,Bachelors,651,1,Male,87,3,2,Single,12360,9993,2,Yes,13,5,3,0,13,2,2,5,3,3,3,Yes,2018.0,reallocation out of the area,Voluntary,MKM,L3,5.0,Left
100197,2013,38,Travel_Rarely,511,Corporate Functions,6,Doctorate,1044,3,Male,48,2,2,Married,11652,4330,0,No,11,4,1,0,18,4,2,6,3,3,4,Yes,2019.0,unhappy,Voluntary,TOR,L3,6.0,Left
100198,2013,49,Travel_Rarely,390,Corporate Functions,7,Doctorate,1275,3,Male,85,2,2,Married,19822,19067,3,No,21,3,1,1,29,4,2,9,4,3,4,No,Still Employed,Still Active,Employment Ongoing,CAL,L6,12.0,Still Employed
100199,2013,57,Travel_Rarely,396,Corporate Functions,2,Diploma,815,4,Male,42,3,1,Married,19400,24608,6,No,12,2,4,0,35,2,3,9,4,4,3,Yes,2022.0,Misconduct,Involuntary,BOS,L6,9.0,Left
100200,2013,34,Travel_Frequently,726,Marketing,10,Masters,1585,3,Male,55,2,1,Single,10281,21599,8,Yes,16,5,2,0,14,2,3,5,4,2,1,Yes,2018.0,unhappy,Voluntary,BOS,L3,5.0,Left
100201,2013,42,Travel_Rarely,539,Corporate Functions,7,Diploma,949,1,Male,64,3,3,Divorced,18481,16349,1,No,12,3,1,0,24,3,2,9,3,5,4,No,Still Employed,Still Active,Employment Ongoing,MKM,L6,12.0,Still Employed
100202,2013,49,Travel_Rarely,561,Corporate Functions,8,Diploma,118,2,Female,34,3,3,Single,13784,24768,1,No,13,3,2,0,28,1,2,9,3,1,2,No,Still Employed,Still Active,Employment Ongoing,PHL,L6,12.0,Still Employed
100203,2013,46,Travel_Frequently,202,Corporate Functions,2,Bachelors,822,2,Male,33,3,3,Single,16759,12982,1,No,11,3,3,0,25,3,2,9,5,1,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L6,12.0,Still Employed
100204,2013,42,Travel_Rarely,473,Corporate Functions,5,Diploma,665,2,Male,67,3,4,Married,18663,16147,0,No,12,3,2,1,24,3,2,9,2,4,3,No,Still Employed,Still Active,Employment Ongoing,MKM,L6,12.0,Still Employed
100205,2013,50,Travel_Rarely,628,Corporate Functions,4,Doctorate,1077,3,Female,73,2,4,Married,9982,14270,0,No,16,2,2,0,25,3,3,9,3,1,3,Yes,2022.0,Misconduct,Involuntary,BOS,L6,9.0,Left
100206,2013,42,Travel_Rarely,506,HR,6,Doctorate,713,2,Male,66,3,4,Divorced,18585,16173,0,No,12,3,2,1,24,3,2,9,2,4,3,No,Still Employed,Still Active,Employment Ongoing,PHL,L5,12.0,Still Employed
100207,2013,43,Travel_Rarely,1211,Marketing,5,Masters,1270,3,Male,86,3,1,Single,19238,17484,1,No,14,3,3,1,25,3,2,9,3,5,5,No,Still Employed,Still Active,Employment Ongoing,MKM,L5,12.0,Still Employed
100208,2013,31,Travel_Frequently,1031,Marketing,16,Doctorate,1009,3,Female,48,3,1,Single,2729,8431,1,Yes,16,4,2,0,13,1,2,5,4,4,4,Yes,2018.0,maternity leave - did not return,Voluntary,MKM,L1,5.0,Left
100209,2013,46,Travel_Rarely,801,Corporate Functions,7,Diploma,406,2,Male,53,2,3,Divorced,18601,16487,3,No,12,3,3,1,26,2,2,9,2,5,3,No,Still Employed,Still Active,Employment Ongoing,VAN,L6,12.0,Still Employed
100210,2013,45,Travel_Frequently,1249,Corporate Functions,7,Masters,425,1,Male,97,3,1,Divorced,5210,20308,1,No,18,3,1,1,24,2,3,9,4,4,4,No,Still Employed,Still Active,Employment Ongoing,MKM,L6,12.0,Still Employed
100211,2013,57,Travel_Rarely,376,Corporate Functions,2,Masters,817,4,Male,40,3,1,Married,19372,24816,6,No,12,2,4,0,36,2,3,9,5,4,3,Yes,2022.0,Misconduct,Involuntary,BOS,L6,9.0,Left
100212,2013,46,Travel_Rarely,1328,Marketing,6,Masters,1298,1,Male,85,2,1,Married,10474,3136,8,Yes,13,5,3,0,21,1,2,6,2,1,2,Yes,2019.0,long hours,Voluntary,BOS,L3,6.0,Left
100213,2013,46,Travel_Rarely,145,Corporate Functions,11,Bachelors,1659,2,Male,58,2,1,Single,13447,25321,0,No,13,3,2,0,26,3,3,9,3,5,2,No,Still Employed,Still Active,Employment Ongoing,CAL,L6,12.0,Still Employed
100214,2013,46,Travel_Rarely,1369,Corporate Functions,2,Masters,1233,2,Male,70,3,1,Married,16953,24130,7,No,22,4,1,0,27,2,3,9,5,5,4,No,Still Employed,Still Active,Employment Ongoing,CAL,L6,12.0,Still Employed
100215,2013,46,Travel_Rarely,616,Marketing,10,Bachelors,1384,1,Male,74,2,4,Married,8685,14250,0,No,12,5,3,1,17,2,3,6,3,1,3,Yes,2019.0,return to school,Voluntary,OTT,L3,6.0,Left
100216,2013,42,Travel_Rarely,477,Product,12,Bachelors,1157,3,Male,44,3,1,Married,13724,2456,0,Yes,12,5,2,0,22,2,2,8,4,5,5,Yes,2021.0,offered more money,Voluntary,MKM,L3,8.0,Left
100217,2013,42,Travel_Rarely,874,Corporate Functions,7,Diploma,900,3,Male,46,2,4,Married,8916,5698,1,No,14,3,1,1,12,4,3,5,3,2,3,Yes,2018.0,long hours,Voluntary,BOS,L3,5.0,Left
100218,2013,43,Travel_Rarely,460,Corporate Functions,23,Masters,180,3,Male,87,3,3,Married,17020,19644,1,No,12,3,4,2,24,3,3,9,4,2,4,No,Still Employed,Still Active,Employment Ongoing,NYC,L6,12.0,Still Employed
100219,2013,42,Travel_Rarely,981,Corporate Functions,12,Doctorate,520,1,Male,59,2,2,Married,14335,4345,0,No,11,3,3,1,24,3,3,9,4,1,4,No,Still Employed,Still Active,Employment Ongoing,NYC,L6,12.0,Still Employed
100220,2013,42,Travel_Frequently,570,Sales,8,Doctorate,809,2,Male,66,3,4,Divorced,18430,16225,1,No,13,3,2,1,24,4,2,9,3,5,4,No,Still Employed,Still Active,Employment Ongoing,OTT,L5,12.0,Still Employed
100221,2013,45,Travel_Rarely,416,Corporate Functions,14,Bachelors,974,3,Male,53,3,1,Married,13097,2642,0,No,12,1,2,0,25,2,2,9,4,5,5,Yes,2022.0,Misconduct,Involuntary,BOS,L6,9.0,Left
100222,2013,40,Travel_Rarely,1360,Corporate Functions,12,Diploma,62,2,Male,49,3,2,Married,19511,16284,1,Yes,12,5,4,0,22,0,2,8,5,5,3,Yes,2021.0,reallocation out of the area,Voluntary,OTT,L4,8.0,Left
100223,2013,51,Travel_Rarely,706,Corporate Functions,4,Diploma,609,1,Male,55,1,4,Married,15258,25498,1,Yes,15,3,4,0,25,2,3,7,3,2,3,Yes,2020.0,offered more money,Voluntary,BOS,L4,7.0,Left
100224,2013,52,Travel_Rarely,1211,Corporate Functions,1,Doctorate,37,1,Male,78,2,3,Divorced,15445,22034,2,No,16,3,3,0,30,2,3,9,3,1,3,No,Still Employed,Still Active,Employment Ongoing,BOS,L6,12.0,Still Employed
100225,2013,44,Travel_Rarely,1114,Corporate Functions,4,Doctorate,1201,1,Male,89,3,2,Married,18211,8672,6,No,11,3,3,1,26,4,3,9,3,2,4,No,Still Employed,Still Active,Employment Ongoing,NYC,L6,12.0,Still Employed
